url,title,summary,body,published_at
https://www.efsyn.gr/themata/thema-tis-efsyn/283472_i-kraygi-poy-saronei-thytes-kai-exoysies,κραυγή σαρώνω θύτες εξουσία,ελλάδας χρειάστηκε μετρώ δεκάδες γυναικοκτονίας ελένη τοπαλούδη θρηνώ θύμα μάτσο αρρενωπότητας βαγγέλη γιακουμάκη δούω ζακ κωστόπουλο δολοφονούμαι άγριος καθυστέρηση πέπλο σιωπή επιτέλους κομματιάζομαι,metoo μιλάω πολλός γλώσσες διηγούμαι ιστορία ιστορία κυνηγιός πλευρό λιονταριός λέω αφρικανικός παροιμία κίνημας επιτέλους ξεδιπλώνομαι ελλάδας μετράω χρόνια ζωή κόσμο στέλνω ισχυρούς άντρας φυλακή βιασμού διέπραξαν πετυχαίνω περισσότερος αλλάζω ατζέντα δημόσιας συζήτηση επηρεάζω πολιτικό κλίμα βάζω πανίσχυρους θεσμού κλονίζοντα δομικό σεξισμός αμφισβητώ πράξη ταξικά εθνοτικάς έμφυλα προνόμιος βάζω μύθο ετεροκανονικότητα αποκαλύπτω κουλτούρα βιασμός βάζω βόμβες παραδεδομένος ιεραρχία δίκτυα δύναμη διεκδικώ αλλαγή άδυτο πατριαρχία νομοθετικός εκτελεστικός εξουσίαημω εφτά πικέτο κρατώ νάνσι αλεν ημέρα νοεμβρίος 2017 περπατώ αμέτρητας γυναίκα καρδιά χόλιγουντ θέατρο χρόνο απονέμομαι οσκαρ ταυτόχρονα εξομολόγηση κραυγή διεκδίκηση χάρβεϊ γουέινστιν απλώς αστείο εργαζόμενας ξύπνώ φώναζαν γυναίκα metoo προκαλώ πρώτους σεισμού βιομηχανία θεάματοςγια γουέινστιν υπάρχω εκατοστός άνδρας γειτονιάς κάνω πράγμα δηλώσω μέρα tarana burke ακτιβίστρια μπρονξ 2006 ξεκινώ καμπάνια metoo 11 ολόκληρας χρόνια φτάσω γίνω παγκόσμιος κίνημας πέντε εκατομμύριο ανθρώπος ανταποκρίνομαι 24ωρο τουίτ ηθοποιός αλίσος μιλάνο καταθέτω σόσιαλ μίντιας εμπειρία tarana burke ακτιβίστριος μπρονξ νέας υόρκη 2006 ξεκινώ καμπάνια metoo εντεκα ολόκληρα χρόνια φτάσω γίνω σήμερα παγκόσμιος κίνημας burke δίκιος μπορώ χόλιγουντ βιομηχανίας θεάμα προσελκύω φως δημοσιότητα περίσταση περιστατικά κακοποίηση εργασιακός κοινωνικός χώρος μπορώ διεκδικώ αθωότητα σχέση κακοποίηση βίαος γυναίκα λοατκι βρίσκομαι θέση αδυναμία πατριαρχικό σύστημα σχέση απειλάμαι λαμπρής λεωφόρος νέας υόρκη στενοσόκακο βομβάη γραφείο πολυεθνικός γραμμή παραγωγή εργοστασίας αμφιθέατρας σπίτιαη κακοποίηση σεξουαλικός παρενόχληση βιασμός κάνω διακρίση δείχνω έρευνα υπάρχω δουλειά συνθήκη καθιστώ ανθρώπος ευάλωτους αρκώ γρήγορη ματιά πλήθος ερευνής αναδημοσιεύω institute for womens policy research ισχυρά think tank ηπας καταλάβω ποιος δυσκολεύομαι σπάσω σιωπής πρόσφυγας προσφύγισσας μετανάστης χαρτί μόνιμη άδεια παραμονός εργαζόμενος βιομηχανία εστίαση παρέχω υπηρεσία καθαριότητα εργάζομαι αγροτικό τομέας απομακρυσμένος μέρος γυναίκα ανδροκρατούμενους χώρος στρατός τομέας κατασκευή επιστημονικός έρευνατο metoo λέω καινούργιος αντίθετα λέω παλιό μιλάς δυνατώ ταυτόχρονα κόσμο κι πυρήνας δίνω φωνή πατριαρχία κλέβω φωνή δίνω ορατότητα πατριαρχία κρατώ αόρατους αμφισβητώ σχέση εξουσία αντιστέκομαι εκμετάλλευση διεκδικώ κόσμο κάνω κινήματας χειραφέτηση απελευθέρωση διαφορά metoo γέννημα θρέμμα φεμινιστικός κινημάτας παιδί ψηφιακός εποχήςτας κοινωνικός δικτύωση δίνω κινήματας πρωτοφανός ορατότητα δυνατότητα διασπείρω μηνύματάς ταυτόχρονα αδιαμεσολάβητας μμος κόσμο χαρακτηριστικό google χρόνο ξεκίνώ metoo αναζητήση παρενόχληση κακοποίηση αυξούμαι 95 σχέση 2010 σύνολο αμερικανικός τύπου αναγκάστηκε ανοιχτώ θεματολογία κρατώ ψηλώ ατζέντα εννιά μήνεςμοιάζω εμβληματικός φράση στάση παρέδωσαν φεμινίστρια δεκαετία 1970 προσωπικό πολιτικό βρίσκω απόλυτη δικαίωσής τηςα δούω παράδειγμα ιστορία σοφία μπεκατώρος μοιράστηκε ιστορία βιασμός κακοποίηση αποκάλυψε ολόκληρος πλέγμα σχέση εξαρτήσεας διαπλοκός εξουσία οικονομικός δύναμη χώρο επαγγελματικός αθλητισμός πέτυχε εξομολόγηση νίκος σ αποκαλύψω κατάχρησης εξουσία ευνοιοκρατία χώρο θεάτρος φτάνω συγκάλυψη αρμόδιος υπουργός ώρα υπάρχω αποχρώσες ενδείξη κακουργηματικός πράξειςηδης ελάχιστος χρόνο ελληνικό metoo πετύχω αρκώ αναλογιστούω μήνας αστυνομία συνελάμβανε ελάχιστος φεμινίστρια διαδήλωναν σύνταγμα γυναικοκτονίας πέμπτη βουλής συζητούμαι ευρύτατας κίνημας ώς αποκαλύψω κίνημας σπρώχνω δικαιοσύνη κινούμαι γρήγορους ρυθμού πιέζω αλλαγή θεσμικό πλαίσιο επαγγελματικό αθλητισμός στηρίζω πανεπιστήμια απθ κι γίνω δεκάδες καταγγελία δημιουργώ επιτροπός ισότηταςυπός τεράστιος πίεση κινήμα πρωθυπουργός προαναγγέλλει αλλαγή ποινικό κώδικας αυστηροποίησης ποινή αδικήματας γενετήσιας ελευθερία δεσμεύομαι σχολείας σεπτέμβριος μπαίνω πολυθρύλητος πρόγραμμα σεξουαλικός διαπαιδαγώγηση δημιουργούμαι κεντρικός διαδικτυακός πύλης metoogovgr μπορώ υποβάλλομαι καταγγελία πραγματικό χρόνο θεσπίζομαι ειδικό μητρώο επαγγελματίας έρχομαι επαφής παιδί εφήβος αναμένομαι κύρωση βουλής σύμβαση 190 διεθνούς οργάνωση εργασία εξάλειψη βία παρενόχληση κώδικας δεοντολογία γίνω υποχρεωτικός επιχείρησηχρειάστηκε χώρα μετρώ δεκάδες γυναικτοκτονίας ελένη τοπαλούδη θρηνώ θύμα μάτσο αρρενωπότητας βαγγέλη γιακουμάκη δω ζακ κωστόπουλο δολοφονούμαι άγριος μέρα μεσημέρι μέση οδώ φτάσω ώς χρειάστηκε αμέτρητες γυναίκεςθύματας τράφικινγκ υποφέρω κοινωνία κοιτάζω καθυστέρηση φτάσαμε πέπλο σιωπή επιτέλους κομματιάζεταιείμαστε ανοιχτός διεκδικήση αρκώ επιζήσαντας έμφυλη βία μιλώ χρειάζομαι αστυνομία δικαιοσύνη λειτουργώ γρήγορας αποτελεσματικά τραυματίζω ανθρώπος χρειάζομαι δομή στήριξη θυμάτας χρειάζομαι επιτροπή ισότητας φορείς συνδικάτα χρειάζομαι ενίσχυση υλικοτεχνικός υποδομή επιθεώρηση εργασία χρειάζομαι αποκτήσω φωνή άνθρωπος κακοποιούμαι καμπ προσφύγας μετανάστης metoo ώς ξεδιπλώνομαι κόσμο μάθω αγώνας μπροστά μαςτος θύμα έμφυλης βία νέος αρρενωπότητα βαγγέλης κοσμάτοςψυχολόγος υπεύθυνος επιστημονικός έργο συμμαχία φύλωναυτός χρόνια διαπιστώναμε ασχολούμαι έμφυλος δικαιώματας βλέπω συμβαίνει επιφάνειας υπήρχε απόστημα βαθιάς νοσηρός κουλτούρα σεξισμός κυριαρχία καιρού βίαιο περιστατικός πέπλο κάλυπτος σκίζομαι αποκαλυπτάμαι πραγματικότητα ρόδο ελενη κέρκυρας αγγελικός γιάννενας βαγγέλης αθήνας ζακ πληγή ανοίξω μπορώ αποστρέψω βλέμμααποτυπώνω εμπειρία metoo συλλέγω στοιχείο παράδειγμα εξωτερικός βλέπω αλλάξω ζήτημα ενεργοποίηση έκφραση ανθρώπας πέσω θύμα έμφυλης βία εχω πολλαπλασιαστώ άνθρωπος μιλώ μοιράζομαι βίωμάς αμερική καταγγελία έμφυλης βία αυξούμαι 25000 πρώτους μήνας αποτέλεσμα πολλής προσπαθείας πολιτικός κινημάτας σιγάς σιγάς δημιουργούμαι πλαίσιο ανθρώπος σπάσω σιωπής βασικός πυλώνας πλαισίος αποδοχή φροντίδα ίασηανοίγω μεγάλη κουβέντα ανάγκη νέος μοντέλας προτύπας αρρενωπότητας βλέπω αναλύομαι νέες εναλλακτικός υγιείς αρρενωπότητα βλέπω άντρας καθρέφτης ομοίωμα πραγματικό τρομακτικό προσπαθώ βρω νέος ταυτοτικά στοιχείο μπαίνω προσκήνιο ζήτημα συναίνεση αναδομηθώ κουλτούρα αντιλήψη στερεότυπα παλαιάς κοπή αναδύομαι έννοια ευθύνη ντροπής ενοχή συνειδητότητα μέρα μπορώ γίνω μέρα νέας έμφυλη εποχή ενας καινούργιος κόσμος ειρηνικός συμμαχικός ευκαιρία ανατείλω μπολιάζω κοινωνικό σώμα αξία βία συνεργατικότητα σεβασμός διαφορετικότηταο πολιτικός αντίκτυπος μαρίας ρεπούσηκαθηγήτριας ιστορία ιστορικός εκπαίδευση αριστοτέλειο πανεπιστήμιος θεσσαλονίκηςο πολιτικός αντίκτυπος κινήμα metoo υπήρξε σημαντικός αποτιμηθώ πλήρως ένδειξη επιρροή άσκώ παραιτήση δικαστικός διώξη πανίσχυρας αντρών ενδιάμεσες αμερικανικός εκλογές 2018 φορά αμερικανικός ιστορία εκλέχθηκαν 100 γυναίκα βουλής αντιπροσώπωνερευνητικός ομάδα πανεπιστήμιο ορεγκον μελέτώ συζητήση αναφοράς φύλο κοινοβούλιο 150000 tweets 409 μέλος βουλή αντιπροσώπας βρίσκω σημαντικός αλλαγή ατζέντα συμπεριφορά πολιτικός πρώτης γραμμήςτο σημαντικό πολιτικό αποτέλεσμα κινήμα υπήρξε άνοιγμα δημόσιας συζήτηση τέσσερα ζήτημα ποιος ποιος μπορώ σπάσω σιωπής ακουστώ μπορώ θύμα σεξουαλικός βία προσδιορίζομαι ποιον ποιος ανθρώπας εμπειρία περιλαμβάνομαι εκτιμώνται αξίζω κόπο δράσω κοινότητα ακτιβιστώνστρίας δρομολογώ απαιτούμενες θεσμικός κοινωνικός αλλαγέςη συζήτηση εξαιρετικά ενδιαφέρων θέτω ζήτημα διακρίσεας γυναίκεςθύματας σεξουαλικός βία σκεφτόμω αφορμή έναρξη ελληνικός metoo συνέχεια θέση σοφία μπεκατώρος άσημη αθλήτριαη ανταπόκριση δυτικός δυτικός κοινωνίεςμεγάλο μέρος ινδικός κοινωνία κατέκρινε σθεναρά metoo αφορώ προνομιούχες γυναίκα πολυτέλεια απαιτώ προστασία σεξουαλικός παρενόχληση εργασία μεγαλύτερος ποσοστό γυναίκα ινδίας αντιμετωπίζω σοβαρά προβλήματας λίζας τσαλίκης καθηγήτρια τμήμα εμμος εκπααν κοιτάζω γίνω χώρα καταλάβω πόσο κινητοποιήση metoo βαθύτερος αντίκτυπο κοινωνία κάνω ευρύτερος πολιτιστικό πολιτικό πλαίσιο δυτικός χώρα metoo φαίνεται περιορισμένος αποτελέσματας θέση γυναίκα κοινωνία παράδειγμα αίγυπτος σεξουαλικός παρενόχληση γυναίκα καθημερινός πρακτικός πολλός γυναίκα διστάζω αναφέρω αντίστοιχος περιστατικά βάση ανδροκρατούμενη αστυνομίαπροσπάθειας εξάπλωση metoo ισλαμικό κόσμο ευρύτερα mosquemetoo βρίσκω χλιαρός ανταπόκριση πολλός μουσουλμάνα προτίμώ μιλώ ανοιχτά εμπειρία σεξουαλικός παρενόχληση χώρος λατρεία πχ προσκυνήματας φοβούμενας προκαλώ νέος κύμα ισλαμοφοβία παρόμοιο οδηγώ έμφυλος διαχωρισμός χώρους προσκυνήματοςσε χώρα ινδίας θέση γυναίκα κοινωνία αμφιλεγόμενη metoo φέρω μικτός αντιδράση γυναίκα χρησιμοποίώ διεκδικώ δικαίωμάς μένω ασφαλείς δημόσιος χώρο πχ λεωφορείο πλατεία εργασία ινδικός φεμινισμός απασχολημένος προσπαθώ προστατέψω γυναίκα παιδικούς γάμος σχετιζόμενη προίκα βία ενάντια γυναίκα αυξημένος ποσοστό βρεφικός γυναικοκτονίας αγκάλιασε metoo κατάφερε αναστρέψω βαθιάς εμπεδωμένη αντίληψη χώρα γυναίκα κατώτερας αντρώνμάλιστα μεγάλος μέρος ινδικός κοινωνία κατέκρινε σθεναρά metoo αφορώ προνομιούχες γυναίκα πολυτέλεια απαιτώ προστασία σεξουαλικός παρενόχληση εργασία μεγαλύτερος ποσοστό γυναίκα ινδίας αντιμετωπίζω σοβαρά προβλήματας metoo εξαπλώθηκε bollywood αντίκτυπός παρέμεινε περιορισμένος ηθοποιός απορρίπτω ισχυρούς άντρας βιομηχανία κινδυνεύω μπω μαύρες λίστα δουλέψω αποτέλεσμα υπάρχω μεγάλη απροθυμία επώνυμες καταγγελία σεξουαλικά ανάρμοστος συμπεριφορά κινηματογραφικός βιομηχανίαανάλογης απροθυμία σχέση metoo παρατηρώ ιαπωνίας επικρατεί κουλτούρα ευνοεί γυναίκα χώρα κυριαρχώ άποψη οφείλω κρύβω ντροπής συνεχίζω αγόγγυστας ζωή πολιτισμικό πλαίσιο αποδοκιμασία επίρριψης ευθυνής θύμα αποτελώ έκπληξη χαμηλό ποσοστό γυναίκα επιλέγω αναφέρω περιστατικά σεξουαλικός παρενόχληση βία εργασιακό περιβάλλοναλλά νομίζω πράγμα απλούστερα χώρα δύση αρκώ δούω πορεία metoo γειτονικός ιταλίας καθολικισμός φαίνεται παίζω σημαντικό ρόλο επικράτησης έμφυλος αντιλήψεας άντρες νομιμοποιημένα θηρευτής γυναίκα οφείλω καλός υπάκουες αποτέλεσμα ιταλικά μμος μέρος κοινωνία παίρνω αποστάση metoo επιστροφή ιταλικός πολιτική σκηνός σίλβιο μπερλουσκόνι 2018 αποκαλύψη bungabunga πάρτι επιβεβαιώνω αποδοχή machismo κουλτούρα χώραςκαι ξεχνώ γαλλίας χώρα υπερηφανεύομαι κουλτούρα αποπλάνηση φλερτ balancetonporc φέρω τεράστιος αντίλογο δημόσιο βίο κατρίν ντενέβ έγραψε monde metoo αναιρώ έργο σεξουαλικός επανάσταση δεκαετία 1960 καθιστώντας γυναίκα θύμα εύθραυστος μικρά πλάσμα βικτοριανός νοικοκυρά σηματοδότώ πόλεμο γενεά παλαιότερης νεότερη γενιά φεμινισμός χώρανίκας σεξιστικός βία χώρος εργασία εργαζόμενας mcdonalds λος αντζελες διαμαρτυρία χαμηλά μεροκάματο όχημα κίνημας metoo χρόνια metoo βοηθώ υπάρξω σημαντικός νίκη γυναίκα παρενόχληση εργασία ηπας ευρώπηγεωργίος πετράκηκοινωνιολόγος διευθύντρια εργαστηρίος σπουδός φύλο πάντειο πανεπιστήμιοh γεωργία πετράκης κοινωνιολόγος διευθύντρια εργαστηρίος σπουδός φύλο πάντειο πανεπιστήμιο 2019 συμμετέχω ευρωπαϊκό ερευνητικό πρόγραμμα θέμα σεξουαλικός παρενόχληση χώρος εργασία 7 χώρα συμμετέχω συνδικάτος δανίας πανεπιστημιακός θεσμός ερευνητικός οργανώση θέμα φύλο ειδικεύομαι κοινωνιολογία εργασία μιλάς επίδραση metoo χώρος εργασίαςτος ζήτημα σεξιστικός βία χώρος εργασία ιδιαίτερα σημαντικό σχέση εργασία συνδυάζομαι σχέση εξάρτηση φόβο θύμα χάσω δουλειά τυχαίος γσεος ανακοίνωσής δήλωνε φαινόμενο παραμένω αόρατο αρμόδιες ελεγκτικός αρχές καταγγελία παραμένω ελάχιστος αντιστοιχώ πραγματικός έκταση φαινομένος πολλός περιπτώση συνοδεύομαι εκδικητικός ενέργεια εργαζομένας κατέθεταντο metoo δείχνω παλιό φαινόμενο προηγούμαι μεμονωμένος καταγγελία προνομιούχος μαύρων ακτιβιστρίας ανθρωπίνος δικαιωμάτας ετσι έκρηξη σκανδάλος γουέινστιν προϋπήρχαν περιπτώση σούζαν φάουλερ μηχανικός λογισμικό uber κατήγγειλε προϊστάμενός απόηχο καταγγελία 20 άτομο παραιτούμαι εταιρεία αντιμετώπομαι πρόβλημαστη γαλλίας 2012 εργολαβικός καθαρίστριας γαλλικός οσος μίλώ σεξουαλικός παρενόχληση δικαιώθηκαν σεπτέμβριο 2019 χιλιάδες αφροαμερικανής λατίνες εργαζόμενας mcdonalds διαδήλωναν δέκα αμερικανικός πολιτεία αίτημα σταματώ εργοδοσία συγκάλυψη βίαιος σεξουαλικός επιθέσεας υφίστανται προϊσταμένους πελάτης ιστορικό γεγονός διεθνούς εμβέλεια metoo χτύπώ δεύτερο μεγαλύτερος εργοδότη κόσμοto 2018 αμερική είκοσι χιλιάδες hitech υπάλληλος google κάνω απεργία αφορμή υποκριτικό χειρισμός εταιρεία σεξουαλικός παρενοχλήση ανώτερος στελέχης σουηδίας ξεκίνώ ακαδημίος νόμπελ διαχύθηκε επαγγέλματας γαλλίας αντίστοιχος balanceτonporc αποτίναξε γουρούνι τo κίνημας διαχύθηκε σχολείας στρατός ιατρικό κλάδοτο φαινόμενο ξεκίνώ χόλιγουντ αφορώ κλάδος κοινωνία κογκρέσο δεκέμβριο 2017 κατατέθηκε νομοσχέδιο δημιουργία υποστηρικτικός νομικός πλαισίος δημοσιοποίησης παρενοχλήσεας καταγγελία uber δημιουργούμαι κόκκινη γραμμή καταγγελία αποτέλεσμα απολύση θέση εταιρεία αγορά σταθεροποιούμαι έκτοτε νότιος κορέας αποσύρθηκαν σχολικά βιβλίο περιείχαν πρόσωπο κατηγορούμαι σεξουαλικός παρενόχληση γαλλίας οργανώνομαι συνεργασία δημόσιος επιχείρηση τρένος καμπάνια ενάντια σεξουαλικός παρενόχληση μαζικός μεταφοράςο διεθνός οργανισμός εργασία 2019 ψήφομαι οδηγία 190 βία παρενόχληση εργασία ορίζομαι κακοποίηση χώρος εργασία εταιρεία δεσμεύομαι φτιάξω κανονισμού ορίσω διαδικασία προστασία ευαισθητοποίηση οδηγία ψηφιστώ πολλός χώρα ελλάδας πρωτόκολλο υιοθετηθώ εταιρεία παγκόσμιες ξενοδοχειακός αλυσίδεςορμητικό ποτάμι κόσμο μιλώντα δημόσιος μαθαίνω μένω ανείπωτα τειχής ενίοτε εσωτερικός τειχής μιλώντα δυνατά βιασμός κακοποίηση διακρίση άνθρωπος κόσμο μπαίνω ορμητικό ποτάμι metoo πέτυχαν διεκδικώ τόσαος γυναίκα κόσμος χρόνια βγαίνω μαζικά δρόμο εκρηκτικός διαμαρτυρία ζητώντα δικαίωση λιγότερος αργεντινή ώς τουρκικό uykularınızkaçsın χάση ύπνο αίτημα ενιαίος οικουμενικό κόσμος αλλάξειστην ελλάδας γυναικείο κίνημας δώσω δεκαετία πολλός σοβαρός μάχης λοατκι κίνημας αγωνίζομαι σθεναρά επιτέλους ζήτημα έμφυλη καταπίεση μπαίνω κεντρικός πολιτική σκηνός βαλκάνιας γειτονιάς γυναίκα διεκδικώ αλλαγή σερβίος ιανουάριο milena radulovic 26χρονης ηθοποιός κατήγγειλε ανήλικη κακοποίώ σεξουαλικά γνωστός καθηγητής σκηνοθέτης ακολούθώ κι γυναίκα έσπασαν σιωπής σύντομα καταγγελία πυροδότώ αλυσιδωτός αντιδράση κροατίος σλοβενίας βόρειος μακεδονίας ομοσπονδία βοσνίας ερζεγοβίνηςος γυναίκα συναντιέμαι κοινό αγώνας μοιάζω φωνή απηχώ φωνή πυροδοτώντας μάχης χώρο χρόνο σήμερα νίκη γυναίκα δήλωνε δύο χρόνια βαλκανικό metoo 23χρονη khadija siddiqui ανώτατος δικαστήριο πακιστάν δρόμος δικαιοσύνη φοιτήτρια νομικός εύκολος οταν τo 2016 βρέθηκε 23 φορά μαχαιρωμένη πρώην σύντροφός δράστης κατάφερε βγω αλώβητος δικαστικός διαμάχη khadija γίνομαι χάσταγκ justiceforkhadija γίνομαι τρέντινγκ twitter δύο εκατομμύριο χρήστης διαδικτύος τραβώ υπόθεση ενδιαφέρον διεθνής μμος khadija κέρδομαι έφεσηης αλλαγή επέφερε metoo διάχυτη πεδίο σύγχρονης ζωή γλώσσας νομοθεσία βατικανός στάθηκε εξαίρεση churchtoo έρχομαι 2017 προσκήνιο αφορώ σεξουαλικός κακοποίηση ηγετικός φιγούρα καθολικός εκκλησία καλόγριες επηρεασμένας φεμινιστικό κίνημας κατήγγειλαν δημόσιος θύτης εκτοτε 15 υποθέση σεξουαλικός κακοποίηση περιπτώση συγκάλυψη ιερείς πήραν δρόμο δικαιοσύνηςkάθε φορά αναδύομαι κίνημας αργώ κάνω εμφάνισής αντίρροπες δυνάμη λευκός αμερικανοί οπαδός τραμπ αντιτείνω αlllivesmatter blacklivesmatter ρατσιστής ωρύομαι έρθω ξένος πάρω δουλειά ετσι κι metoo μισογύνης μιλώ δικτατορία πολιτικός ορθότητα εύσχημος τρόπος καλύψω φόβο απειλή προνομια τουςη συντηρητικός αντίδραση backlash metoo καταγράφομαι έρευνα πανεπιστημίος χιούστον πραγματοποιούμαι 2019 ηπας 27 αντρών αρνούμαι βρεθώ επαγγελματικό ραντεβού γυναίκα συναδέλφος πέντε δήλωναν προσλάμβαναν γυναίκα εργασιακός θέση απαιτώ στενή εργασιακός σχέση επαγγελματικά ταξίδιας ποσοστό δηλώνω διστακτικό αφορώ πρόσληψης ελκυστικός γυναίκα εσωτερικευμένος μισογυνισμός κρατώ δισταγμός αφορώ άντρας αντίστοιχη έρευνα 2018 metoo βρισκάμαι αναβρασμός χώρα δέκα γυναίκεςεργοδότριας δήλωναν αβέβαιας πρόσληψης γυναίκα,1614506700.0
