published_at,body,summary,title,url
2021-09-09T21:16:54Z,"Με 37% ανεργία στους νέους ,το μόνο που σκέφτηκαν είναι να δουλέψουν τα 16χρονα προσφυγοπούλα??? Περίεργο!!! #metooGR #metoo #εργασια_δομες_ανηλικων #Μητσοτακη_ξερεις_εσυ",,,https://twitter.com/
2021-09-09T20:28:28Z,Δεν το θυμήθηκαν..ποτέ δεν το ξέχασαν #metooGR #MeToo https://t.co/V3mo439gvO,,,https://twitter.com/
2021-09-09T19:36:29Z,"Γιατί τον Έλληνα το λένε ''ημεδαπό'' ...οταν κάνει φόνο, ληστεία, βιασμό κτλ  ... 
&amp; μπερδεύουν τον κόσμο  ? 
Ας τον πουν ντόπιο, εγχώριο, ιθαγενή, γηγενή, αυτόχθονα. 

#Γλυκα_Νερα #Φως_στο_τουνελ #Καρολάϊν #ΓλυκάΝερά #fosstotounel #Justice_for_Caroline #MeToo
#Μπάμπης #πιλότος",,,https://twitter.com/
2021-09-09T19:29:31Z,Φαίη #Σκορδά σε Παναγιώτη #Βασιλάκο: Ήρθες να πεις την αλήθεια ή θα δουλευόμαστε μεταξύ μας; (vid) https://t.co/WQXTTOZTli #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T19:05:15Z,#Moderna: Ετοιμάζει μονοδοσικό #εμβόλιο για τρίτη δόση #κορονοϊού που θα «χτυπά» και τη #γρίπη https://t.co/bbbRIdWrPK #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T18:56:25Z,Συναντήσεις του ΠΚΜ Α.#Τζιτζικώστα με τους Υπουργούς Ψηφιακής Διακυβέρνησης Κ. #Πιερρακάκη και Τουρισμού Β. #Κικίλια https://t.co/wcanYm6aX3 #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai  #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T18:35:07Z,"Άκου ρε τι λέει, υψηλόβαθμο στέλεχος της ΕΟΚ του Δράκουλα, διώκεται για απόπειρα βιασμού.
Για να διαβάσω το #MeToo να ενημερωθώ καλύτερα.
Περίεργο, τίποτα δε γράφει, λογικό, ασχολούνται με το #bachelorgr &amp; το #BigBrotherGR τώρα.",,,https://twitter.com/
2021-09-09T18:30:11Z,"Ένα μεγάλο Ευχαριστώ, είπατε στο 
Συμβούλιο Πλημμελειοδικών της Αθήνας, ή είστε τίποτα μικρόψυχες;
Πέτρος Φιλιππιδης 
#MeToo 
#TheBachelorGR #σασμος https://t.co/FO6wMOPWU2",,,https://twitter.com/
2021-09-09T17:39:41Z,"Άαααααλλος για την Τρίπολη!!!!!
(κύριε Τάκη....απαπαπαπα)
⌛🔜🔜🔜🔜🔒
#eok_kseftyles
#ard_kseftyles 
#ekloges_eok #metoo #metooMOUGGA https://t.co/mWzyB0wskn",,,https://twitter.com/
2021-09-09T17:37:13Z,#metoo θα παίξει η κάνετε ρεπό? https://t.co/xBna2gKvcV,,,https://twitter.com/
2021-09-09T17:33:26Z,"#ΠέτροςΦιλιππίδης 
#MeToo
#metoogr
 Απορρίφθηκε η αίτηση αποφυλάκισης του https://t.co/HDYIMrzA4S",,,https://twitter.com/
2021-09-09T17:31:10Z,"Για τον άλλον στην ΕΟΚ γιατί δεν γράφετε κάτι;;;;
Εδώ δεν έχει #MeToo
Να δούμε πόσο θα ελεγχθεί όλο αυτό.",,,https://twitter.com/
2021-09-09T17:25:17Z,"Τι θα γίνει ρε μαλάκες, για την καταγγελία απόπειρας βιασμού του Τσαγκρώνη, ούτε τώρα που βγήκε το όνομα θα κάνετε πύρινα τουί με χάσταγκ #MeToo και #MeTooGR; Όταν λέω ότι είστε κουφάλες με ατζέντα, σας χαλάει ε;",,,https://twitter.com/
2021-09-09T17:10:10Z,Μίνι #lockdown σε #Αργολίδα και #Ευρυτανία – Σε ποιες περιοχές παρατείνονται τα #μέτρα https://t.co/M2E0TGaCqc #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T17:03:35Z,Μόνο ένας θα υποβιβάζεται απ’ ευθείας από την Super League 1 στην Super League 2 https://t.co/TtCFUdEsPG #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T16:01:59Z,"Έχουμε πολύ δρόμο να διανύσουμε μέχρι να μπορεί κάθε θύμα βιασμού να μιλήσει χωρίς να φοβάται τον Ευστρατιάδη της διπλανής πόρτας. Μαζί τους και δίπλα τους – όσο χρειαστεί. #metoo #metooGR
https://t.co/kHNJdDREeY",,,https://twitter.com/
2021-09-09T15:57:24Z,"Ρε μαλακες τι δίνετε βήμα στα ταγαρια;
Μια το βλήμα η Μπάρμπα και τώρα αυτός
Ανίκανοι να αντιληφθούν και να κατανοήσουν τη θέση του θύματος και τις μετατραυματικες διεργασίες που έχει ν αντιμετωπίσει
ΑΙ ΣΤΟ ΔΙΑΟΛΟ
Όποιος είναι έξω από το χορό,πολλά λέει
ΓΑΜΙΟΛΑΙΟΙ
#MeToo #metooGR https://t.co/PVJWgmCyU8",,,https://twitter.com/
2021-09-09T15:04:37Z,#Τροχαίο – σοκ στην #Καβάλα – #Φορτηγάκι “προσγειώθηκε” ανάμεσα σε σπίτια https://t.co/s2lKGRIZql #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T14:50:08Z,#Μέλι #Βελανιδιά και #Καστανιά #Πίνδου https://t.co/4OZmxDNqEX  #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T14:34:54Z,Πέθανε ο “μπαμπάς” του My Big Fat Greek Wedding – Το αντίο της Νία Βαρντάλος στον #ΜάικλΚόνσταντιν https://t.co/HjG3cCPGoK #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T14:10:00Z,"Tσουμελέκα στο Love It: Το #metoo, η κατάθλιψη και η στροφή στην υποκριτική - https://t.co/TthfCUDnTe",,,https://twitter.com/
2021-09-09T13:44:18Z,Ακομα ενα καλο νεο. #metooGR #MeToo https://t.co/96fFPgbvwQ,,,https://twitter.com/
2021-09-09T13:10:04Z,#Γεωργιάδης: Τα σούπερ μάρκετ να απορροφήσουν τις αυξήσεις https://t.co/S24sP1Zeuj #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T12:50:27Z,"Σύμφωνα με αποκλειστικές πληροφορίες του @documentonews και του @ETriantis το Δικαστικό Συμβούλιο απέρριψε το αίτημα αποκυλάκισης του #Φιλιππιδης o οποίος ζητούσε να μπει σε καθεστώς επιτήρησης στο σπίτι του
#MeToo 
https://t.co/omFAIDmFup",,,https://twitter.com/
2021-09-09T12:29:43Z,Η κυβέρνηση της Γαλλίας ανακοίνωσε πως από τη 1η Ιανουαρίου του 2022 θα δίνει δωρεάν μεθόδους αντισύλληψης και ιατρικές επισκέψεις σε γυναίκες μέχρι τα 25. Το μέτρο αυτό επεκτείνει την δημόσια παροχή αντισύλληψης μέχρι τα 18. Στην Γαλλία η άμβλωση είναι δωρεάν. #metoo,,,https://twitter.com/
2021-09-09T12:16:02Z,Απασφάλισε ο Όμηρος Ευστρατιάδης για το καλλιτεχνικό #Metoo: Μετά από 60 χρόνια το θυμήθηκαν αυτές οι κυρίες ότι τις βιάσανε; https://t.co/o0AhTFQ3Yk,,,https://twitter.com/
2021-09-09T12:02:26Z,#Θεσσαλονίκη: Βρέθηκε πτώμα #άνδρα σε ερημική περιοχή https://t.co/mK6I0X27ID #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T11:59:23Z,Ο.Ευστρατιάδης«Αυτά για μένα είναι αστεία! Μετά από 60 χρόνια θυμήθηκαν αυτές οι κυρίες ότι τις βίασαν; Ευστρατιάδη όταν συμβεί σε εσένα να το καταγγειλεις νωρίτερα...και επίσης μάθε να μετράς από 2016 μέχρι σήμερα πόσα χρόνια είναι!!! Σκασμός τώρα! #metooGR #metoo #καμιαανοχη https://t.co/Gvp7kkmlhD,,,https://twitter.com/
2021-09-09T11:47:34Z,"Άλλη μια όμορφη ημέρα ξημέρωσε στην αγαπημένη μας Μπανανία
#MeToo #metooGR #καμιαανοχη #καμιαμονη https://t.co/D2ZVcxNJgn",,,https://twitter.com/
2021-09-09T11:44:17Z,Και τώρα ξυλοκόπημα και κηροπήγιο... ούτε ξέρω ούτε θέλω να ξέρω πόσα άλλα τέτοια τέρατα υπάρχουν εκεί έξω 😭😭😭😭😭😭 #metoo #metooGR #ενδοοικογενειακή_βία #έμφυλη_βία #καμιαμονη #καμιαανοχη https://t.co/k7cPA1u7Gt,,,https://twitter.com/
2021-09-09T11:30:52Z,"Δλδ αν ήταν άσημοι οι ηθοποιοί θα ήταν οκ να τους καταγγείλουν? 🤮🤮
κτι θα πει πάλι ΠΟΣΑ ΧΡΟΝΙΑ περάσανε? ΟΣΑ ΧΡΟΝΙΑ χρειάζεται η κάθε γυναίκα να βρει τη δύναμη να καταγγείλει ΔΗΜΟΣΙΑ την βεβήλωση της, ΤΟΣΑ κύριε σκηνοθέτα, γκεκγκε? 

#Ευστρατιάδης #MeToo #metooGR #Μελετη https://t.co/Sw1q8MzgMm",,,https://twitter.com/
2021-09-09T11:00:07Z,Ταυτοποιήθηκαν τα στοιχεία του δράστη που ανατίναζε ΑΤΜ σε περιοχές της #Πρέβεζας https://t.co/zJlEIeq7YV #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T10:55:23Z,"Τα θύματα ΔΕΝ ΞΕΧΑΣΑΝ ΠΟΤΈ!
Αν κατόρθωσαν να βρουν θάρρος και φωνή 60 χρόνια μετά, τότε το μόνο που έχουμε να κάνουμε είναι να ΤΑ ΑΓΚΑΛΙΆΣΟΥΜΕ ΚΑΙ ΝΑ ΤΑ ΑΚΟΎΣΟΥΜΕ... Εντάξει εμετικό σκουπίδι Ευστρατιάδη; 
#MeToo #metooGR #καμιαανοχη https://t.co/FdA7QxWIvm https://t.co/aawM0WD1rA",,,https://twitter.com/
2021-09-09T10:51:31Z,"""Μετά από 60 χρόνια θυμήθηκαν αυτές οι κυρίες ότι τις βίασαν"";
Πόσα χρόνια μετά θα ήταν αποδεκτό κ. #Ευστρατιαδη κατά τη γνώμη σας και εκ του ασφαλούς να μιλήσουν οι γυναίκες για το βιασμό τους;
#MeToo #metooGR @NonoraM @MegaTvOfficial  
https://t.co/tQu3CVMzrS",,,https://twitter.com/
2021-09-09T10:05:29Z,Πασίγνωστος και υπεράνω υποψίας: Ο «νέος Φιλιππίδης» για τον οποίο άνοιξε ο ασκός του Αιόλου! https://t.co/hRCaEZ9gFV #news #Φιλιππιδης #MeToo #BREAKING #BreakingNews,,,https://twitter.com/
2021-09-09T09:39:31Z,"Άλλος ένας άνδρας που με το επιχείρημα “γιατί τώρα;” μοιράζει συγχωροχάρτια και ξεπλένει άτομα που κατηγορούνται για βιασμό. #avmag #MeToo #metooGR  #Φιλιππιδης 
https://t.co/TvlUf54PVC",,,https://twitter.com/
2021-09-09T09:38:18Z,"Έντονη ήταν η αντίδραση της Ελεονώρας Μελέτη στις προκλητικές δηλώσεις του Όμηρου Ευστρατιάδη #Metoo #EleonoraMeleti #News #Newsbombgr 
https://t.co/2QG20Xmnhf",,,https://twitter.com/
2021-09-09T09:29:29Z,Μίκης #Θεοδωράκης: Κρητικοί συνοδεύουν τη σορό του και τραγουδούν «Ένα το χελιδόνι» https://t.co/gYgYNxlgP4 #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T09:14:57Z,Μαρία #Σάκκαρη: Οι πρώτες δηλώσεις μετά τη νίκη της και η αφιέρωση https://t.co/C8F9JNZChD #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T08:58:00Z,"Το #MeToo έχει να  πει κάτι; 
Μήπως ότι θα έπρεπε να αντιμετωπιστεί με επιείκεια επειδή ""έτσι κάνουν στα βουνά του Πακιστάν""; https://t.co/Y3sf1qysWk",,,https://twitter.com/
2021-09-09T08:28:59Z,"Όμηρος #Ευστρατιάδης: Μετά από τόσα χρόνια θυμήθηκαν αυτές οι κυρίες να πουν ότι τις #βίασαν #metoo

Διαβάστε περισσότερα: https://t.co/460woJkQAe https://t.co/LllXwQqs5O",,,https://twitter.com/
2021-09-09T08:12:25Z,ΕΞΑΦΑΝΙΣΤΕ ΤΟΝ. #metooGR #metoo #proiniatika #megakalimera #PameDanai #toprwino https://t.co/unnAU8aDYo,,,https://twitter.com/
2021-09-09T07:54:24Z,"https://t.co/gh0iQBpyF3

Ποινική δίωξη για απόπειρα βιασμού (το 2014) άσκησε η Εισαγγελία Πρωτοδικών Πατρών, μετά την καταγγελία υπαλλήλου της Ελληνικής Ομοσπονδίας Καλαθοσφαίρισης. 

Το 2018 το ίδιο άτομο επανήλθε, παρενοχλώντας σεξουαλικά την υπάλληλο της #ΕΟΚ.

#metoo #metooGR",,,https://twitter.com/
2021-09-09T07:51:12Z,"Κατηγορίες για απόπειρα βιασμού και σεξουαλική παρενόχληση το 2014 και το 2018 σε στέλεχος της Ελληνικής Ομοσπονδίας Καλαθοσφαίρισης. #avmag #MeToo #MeToogr #Πάτρα
https://t.co/819ThE1bAc",,,https://twitter.com/
2021-09-09T07:49:04Z,"Ναι ναι...
Για τον #Φιλιππιδη ειδικά...κανένας δεν ήξερε στον χώρο του θεάτρου πόσο πεφτουλας και σιχαμένος ήταν...
Γιαυτό τον έδιωξε μέχρι και η κυρία Δανδουλακη από το θεατρικό ""Έγκλημα στο Οριεντ Εξπρές""
#metoogr
#MeToo 
#Φιλιππιδης https://t.co/mQjschuP0O",,,https://twitter.com/
2021-09-09T06:53:57Z,"«Δεν έχω επικοινωνήσει μαζί του από τότε που άρχισε να διαφαίνεται κάτι τέτοιο», εξομολογείται ο ηθοποιός #Φιλιππιδης #MeToo #metooGR #metoogreece 

https://t.co/X5mJ9RU01y",,,https://twitter.com/
2021-09-09T06:29:37Z,"Πόσο με στεναχωρεί που ζω στην ίδια χώρα με αυτούς τους ανθρώπους... αν μπορώ να τους χαρακτηρίσω έτσι...
ΝΤΡΟΠΗ! #MegaKalimera #MeToo #metoogr https://t.co/B0ob365X7U",,,https://twitter.com/
2021-09-09T06:29:04Z,Αδυνατώ να σχολιάσω τη θέση του Ομηρου Ευστρατιαδη σχετικα με όλα τα θύματα των #metoo. Δεν το ξέραμε μεσιε να κρατάνε τη σιωπή τους για πάντα. Δηλαδή αν δεν είχε γίνει η αρχή απ την αθλήτρια και την Ζετα Δούκα θα ήταν ωραίο ρε ΜΑΛΑΚΑ να μένουν έτσι οι θύτες? #megakalimera,,,https://twitter.com/
2021-09-09T05:59:33Z,τι θα γίνει μ αυτή την τοξική αρρενωπότητα επιτέλους; #MeToo https://t.co/IJLODJeKoO,,,https://twitter.com/
2021-09-09T03:52:50Z,Πλαστά πιστοποιητικά εμβολιασμού: Παρέμβαση εισαγγελέα για το «Γεννηματάς» https://t.co/zBNEDdkYkd #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-09T03:46:26Z,Νέα πασαρέλα από τον Σύλλογο “Οι Φίλοι της Νέας Παραλίας” https://t.co/4bmtIdQYkB #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-08T22:42:43Z,EOK: Δίωξη-βόμβα στον Παναγιώτη Τσαγκρώνη για απόπειρα βιασμού!!!Η λίστα μεγαλώνει... ΜΠΡΆΒΟ στα θύματα που βρίσκουν το κουράγιο και καταγγελουν!!! #metooGR #metoo #καμιαανοχη https://t.co/ZEXR9wepDb,,,https://twitter.com/
2021-09-08T22:27:19Z,"#καλιανος #MeToo #metooGR
Ο γνωστός βο(υ)λευτής - διπλοθεσίτης μιλάει τώρα ζωντανά στο κόντρα τβ κ προσπαθεί να πετάξει τη μπάλα στην εξέδρα για το πορνογραφικό βίντεο κ τις λοιπές απαράδεκτες δηλώσεις του (για το θέμα με το βιασμό της 17χρονης κοπέλας), ο ξεφτίλας..",,,https://twitter.com/
2021-09-08T20:09:45Z,Τι αντρικό γκολ λες βρε μαλāckα Σπυρόπουλε; Παλιοσεξιστή. Δηλαδή τα «γυναικεία» γκολ πώς είναι; #MeToo #GRESWE,,,https://twitter.com/
2021-09-08T20:04:36Z,"Για τη ρουμάνα 42 χρ. που βρέθηκε σκοτωμένη κάτω από το σπίτι του φίλου της π την κακοποιούσε καιρό πριν κ για την ταυτοποιηση εδωσε DNA ο γιος της , δεν είπατε τιποτα ακόμη , με άλλα ασχολούμαστε το ξέρω! 
#MeToo",,,https://twitter.com/
2021-09-08T20:04:01Z,Νέο αθλητικό #metoo: Για κακούργημα και πλημμέλημα διώκεται κορυφαίος παράγοντας του μπάσκετ https://t.co/NwsKqSrUat,,,https://twitter.com/
2021-09-08T19:21:22Z,Το Μεξικό εχθές αποποινικοποίησε τις αμβλώσεις #metoo,,,https://twitter.com/
2021-09-08T19:03:14Z,Σοφία Παυλίδου: Νέα καταγγελία εις βάρος γνωστού σκηνοθέτη στο πλαίσιο του #MeToo -  - https://t.co/blUGuF0o6I https://t.co/p4DuHjdi6r,,,https://twitter.com/
2021-09-08T18:54:17Z,Από το #MeToo στο #TheBachelorGR κύλησε πολύ νερό στο αυλάκι… Ή και όχι.,,,https://twitter.com/
2021-09-08T18:35:45Z,Εξέλιξη-βόμβα! #MeToo https://t.co/5fgsPWiSCD,,,https://twitter.com/
2021-09-08T17:03:57Z,Ποια είναι η #Ιταλίδα που τρελαίνει το Instagram με τα μικροσκοπικά μπικίνι; (pics) https://t.co/ynoK5rx6eQ #salonikaplus  #MeToo   #Greece #BigBrotherGR #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR,,,https://twitter.com/
2021-09-08T16:58:09Z,Τάκης Ζαχαράτος για #Metoo: «Δεν εκτιμώ κάποιον που είναι παλιάνθρωπος παρόλο το ταλέντο του» https://t.co/Ueq4lmbgHm,,,https://twitter.com/
2021-09-08T16:37:24Z,Διπλή τραγωδία στη #Θεσσαλονίκη – Νεκροί 40χρονος και 38χρονος σε #τροχαία https://t.co/Xmf4Zu2TQv #salonikaplus  #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #Εμβολιο #toprwino #Tlive  #Θεσσαλονίκη #Τζουλια_Νοβα,,,https://twitter.com/
2021-09-08T15:42:06Z,Διαβάστε το όλες εσείς που ταχα σπαράζατε για τις γυναίκες του #metoo # Η κατκεν που ξαφνικα τον βρεικε ευγενικό τον Παππα.Δηλαδή ολα είναι στημένα?Μαλλον ναι #toprwino #pamedanai #BigBrotherGR #sasmos #TheBachelorGR # https://t.co/RKZYCpdoRV,,,https://twitter.com/
2021-09-08T15:26:35Z,"Καταγγελία βιασμού από 6 σουπερ-μόντελ στον πρώην διευθυντή του #EliteAgency

https://t.co/y2MkDYNCJO 

#GerardMarie #CareOttis #metoo #metooGR Το ψάρι βρωμά από το κεφάλι.",,,https://twitter.com/
2021-09-08T15:24:52Z,Σοφία Παυλίδου: Γνωστός σκηνοθέτης ζητούσε να βγάζουμε τα ρούχα μας (video) https://t.co/rPG5QPaXgt #metoo #metooGR,,,https://twitter.com/
2021-09-08T14:22:19Z,«Βόμβα» στην #ΕΠΟ – Παραιτήθηκε ο Θοδωρής #Ζαγοράκης https://t.co/EtZqrNkIX7 #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #happyday  #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη #TheBachelorGR  #κορωνοιος,,,https://twitter.com/
2021-09-08T13:49:19Z,Νέα σειρά Αφρόλουτρο και Κρέμα σώματος από την #sapon https://t.co/iOU9HrYr7P #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #happyday  #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη #TheBachelor,,,https://twitter.com/
2021-09-08T13:32:38Z,"Ετοιμαστείτε γι νέο κύμα #metoo #metoogr και δυνατό μάλιστα στον μουσικό χώρο . 
Καμία ανοχή 
Κανεις Μόνος 
Καμία Μόνη 
 https://t.co/SBLZBQMpRU",,,https://twitter.com/
2021-09-08T11:35:41Z,"Αν συγκρίνουμε την υπόθεση με αυτή του #λιγναδης μπορούμε εύκολα να βγάλουμε το συμπέρασμα ότι ο εν λόγω μουσικός δεν έχει καμία σχέση με τη ΝΔ

#metooGR #MeToo https://t.co/P2jwsF3Jvy",,,https://twitter.com/
2021-09-08T10:59:18Z,Τηλεδιάσκεψη #Θεοδωρικάκου – #Καλαφάτη με φορείς της Θεσσαλονίκης ενόψει της 85ης #ΔΕΘ https://t.co/JMOiUkTtMD #salonikaplus #topchefgr #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #happyday  #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη,,,https://twitter.com/
2021-09-08T10:24:39Z,Γιώργος #Σεϊταρίδης: Η νέα του ζωή στο #Πήλιο μακριά από τη δημοσιότητα https://t.co/ANtmrubhHy #salonikaplus  #MeToo   #Greece #BigBrotherGR #Εμβολιο #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday  #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR #GiTisElias #σασμος #jameskafetzis,,,https://twitter.com/
2021-09-08T10:08:19Z,Σοφία Παυλίδου – Νέα καταγγελία σε βάρος γνωστού σκηνοθέτη στο πλαίσιο του #MeToo https://t.co/i3X0ko5aDn,,,https://twitter.com/
2021-09-08T10:06:21Z,"Βανα Μπάρμπα θα λάμψει η αλήθεια να είσαι σίγουρη...Και ναι είμαστε με τα θύματα και ναι απέδειξες και σήμερα πόσο ""λίγη"" είσαι...#MeToo #toproino",,,https://twitter.com/
2021-09-08T09:55:27Z,"Κατά τ αλλα #metoo #ισότητα #γυναικοκτονία κι άλλα γραφικά Χειρότεροι κι από τους μουσουλμάνους με τα χαρέμια είμαστε ως κοινωνία αφού δεχόμαστε να προβάλλονται τέτοια σκουπίδια που προσβάλλουν κατάφωρα την αξιοπρέπεια του ανθρώπου (ναι, η γυναίκα είναι άνθρωπος!   #TheBachelorGR",,,https://twitter.com/
2021-09-08T09:53:55Z,Αυτός ο προπονητής δεν ξέρω τι ήταν που κατηγόρησε η κα Μπεκατώρου  και ξεκίνησε το #MeToo τί έγινε ; τί τον έκαναν; οι κυρίες Καρύδη και Παπαχαραλάμπους και όλες οι άλλες  του #MeToo  βλέπουν #bachelorgr ;,,,https://twitter.com/
2021-09-08T09:38:44Z,#ΓνήσιεςΓεύσεις:#Ζυμαρικά με μαύρο #σκόρδο https://t.co/qZfOkA7DbP #salonikaplus  #MeToo   #Greece #BigBrotherGR #Εμβολιο #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR #GiTisElias #σασμος,,,https://twitter.com/
2021-09-08T09:33:09Z,Σοφία Παυλίδου - Νέα καταγγελία εις βάρος γνωστού σκηνοθέτη στο πλαίσιο του #MeToo https://t.co/mgQKjajcbp,,,https://twitter.com/
2021-09-08T09:32:27Z,Σοφία Παυλίδου: Η καταγγελία για γνωστό σκηνοθέτη που ανάγκαζε ηθοποιούς να βγάλουν τα ρούχα τους (βίντεο) #MeToo #Σοφία_Παυλίδου https://t.co/zzthhdRvdR,,,https://twitter.com/
2021-09-08T08:56:23Z,Φαντάζομαι θα γίνεται πανικός στο #MeToo #metooGR https://t.co/dvmDPVkuMv,,,https://twitter.com/
2021-09-08T08:56:12Z,"AppleToo: το κίνημα #Metoo μεταφέρεται και στην πολυεθνική Apple https://t.co/NV24V3wU9X
#AppleToo",,,https://twitter.com/
2021-09-08T08:55:24Z,"AppleToo: το κίνημα #Metoo μεταφέρεται και στην πολυεθνική Apple https://t.co/fFect5vzeq
#AppleToo",,,https://twitter.com/
2021-09-08T08:04:41Z,Η seχy εμφάνιση της #Zendaya με #leatherwetdress στο #φεστιβάλ Βενετίας https://t.co/eyJQcefQay #salonikaplus  #MeToo   #Greece #BigBrotherGR #Εμβολιο #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive #Θεσσαλονίκη #TheBachelorGR #GiTisElias #σασμος,,,https://twitter.com/
2021-09-08T07:49:20Z,"Ελλαδα με 9 γυναικοκτονιες το 2021. Επισης Ελλάδα:
#φεμινισμος #πατριαρχια #MeToo https://t.co/B1a1sfBe03",,,https://twitter.com/
2021-09-08T07:41:10Z,#Σεισμός τα ξημερώματα στη #Νίσυρο https://t.co/s7w1C7YBlh #salonikaplus  #MeToo   #Greece #BigBrotherGR #Εμβολιο #AgriesMelisses #PameDanai #ΕΜΒΟΛΙΑΣΜΟΙ  #lifestyle #happyday #MegaKalimera #toprwino #Tlive  #Θεσσαλονίκη,,,https://twitter.com/
